id,name,org_type,industry,website,address,notes,created_at,updated_at
1001,ASC수산양식관리협의회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1002,Agricultural Engineering Research Institute (AEnRI) (이집트),,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1003,Business Development (Fraunhofer IGD),,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1004,CJ 제일제당,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1005,CJ씨푸드,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1006,CJ제일제당 Bio-TN-Application Tech,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1007,CJ제일제당 R&D,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1008,CJ프레시웨이,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1009,Customer Marketing Greater Asia,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1010,"Dennis Hong University of California, Los Angeles",,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1011,GFI,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1012,GFI APAC,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1013,GGGI,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1014,GS네트웍스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1015,GS리테일,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1016,GS리테일 플랫폼BU,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1017,GS사원식당,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1018,Good Food Institute,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1019,HITI Fund,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1020,Healthy Innovations Technology Investment,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1021,IT조선,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1022,KAIST,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1023,KAIST 전산학부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1024,KBS,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1025,KCL,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1026,KMI,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1027,KOTITI,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1028,KOTITI 시험연구원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1029,KPMG삼정,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1030,KT AI Robot,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1031,KT 융합기술원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1032,KT&G,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1033,KTR,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1034,LG전자 HS기술전략,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1035,LG전자 키친연구소,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1036,MFM (방글라데시),,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1037,MIT,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1038,Massachusetts Institute of Technology,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1039,Mind AI,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1040,NSF,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1041,Nanyang Technological University,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1042,Osaka University,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1043,Queensland 대학,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1044,SBA 서울창업허브,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1045,SGI시스템,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1046,SK 텔레콤,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1047,SKT,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1048,SK텔레콤,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1049,SPC 삼립,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1050,SPC 삼립 미래전략BU,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1051,SPC 섹터나인,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1052,Stealth AI,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1053,UCLA,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1054,UCLA 로봇매커니즘연구소,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1055,UCLA 로봇메커니즘연구소,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1056,UMASS,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1057,UNIDO,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1058,UNIDO ITPO,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1059,UNIDO ITPO Korea Office,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1060,UNIDO Mongolia Office,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1061,UNIDO Vietnam Office,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1062,UNIDO 한국투자진흥사무소,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1063,"UNIDO, 중국",,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1064,UN산업개발기구,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1065,UN산업개발기구(UNIDO),,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1066,Vietnam Foods,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1067,XYZ,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1068,aT,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1069,가천대학교 식품영양학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1070,가톨릭대학교 생명공학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1071,강릉원주대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1072,강선초등학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1073,강원도곤충산업센터,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1074,건양대학교 AI융합스마트농업연구소,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1075,겐트대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1076,경기도농수산진흥원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1077,경기도청 농식품유통과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1078,경기연구원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1079,경북경제진흥원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1080,경북대학교 식품공학부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1081,경북대학교기술지주,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1082,경북도청 식품의학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1083,경북테크노파크,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1084,경상북도,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1085,경상북도경제진흥원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1086,경희대 푸드테크학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1087,경희대학교 푸드테크학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1088,고려대학교 푸드테크학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1089,고위드,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1090,골든에이지파트너스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1091,공주대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1092,공주대학교 식품공학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1093,과천시,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1094,과천시의회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1095,구글,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1096,구미전자정보기술원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1097,국가과학기술자문회의,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1098,국가기술표준원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1099,국립공업과학원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1100,국립공주대,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1101,국립공주대학교(인도네시아),,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1102,국립농업과학원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1103,국립부경대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1104,국립부경대학교 식품과학부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1105,국립부경대학교 해양수산경영학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1106,국립수산과학원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1107,국립식량과학원 작물기초기반과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1108,그래핀스퀘어,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1109,그리코,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1110,글로벌스마트팜연구소,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1111,기획재정부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1112,나주시,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1113,나주시 푸드테크추진단TF,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1114,나주시청,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1115,난양공과대,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1116,난양공과대학,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1117,난양공과대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1118,난양공대,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1119,난양대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1120,남양유업 마케팅전략본부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1121,널담,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1122,네온테크,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1123,네이버클라우드,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1124,넥스트온,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1125,넥스트첼린지,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1126,노드큐어,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1127,노틸러스인베스트먼트,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1128,농림축산식품부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1129,농림축산식품부 그린바이오산업팀,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1130,농식품공무원교육원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1131,농식품공무원교육원장,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1132,농심 품질관리팀,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1133,농심 해외영업본부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1134,농어업어촌특별위원회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1135,농업기술진흥원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1136,농업정책보험금융원 투자관리부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1137,농업회사법인 하울,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1138,농촌진흥청 식생활영양과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1139,다나그린,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1140,대동애그테크 스마트파밍사업부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1141,대상 블루바이오 CIC,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1142,대상블루바이오씨아씨,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1143,대상블루바이오씨아이씨,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1144,대한상공회의소,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1145,대한상공회의소 지속가능경영원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1146,대한제강,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1147,더데이원랩,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1148,독일농업협회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1149,동국대 식품생명공학과 / 아시아창업보육협회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1150,동국대학교 식품의료제품규제정책학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1151,동아사이언스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1152,동원F&B,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1153,동원F&B 식품과학연구원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1154,동원그룹 KSF,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1155,동원산업,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1156,동의과학대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1157,두산로보틱스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1158,디이프,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1159,뜨란,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1160,라트바이오,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1161,래빗,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1162,로보스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1163,로보테크,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1164,로봇산업진흥원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1165,록야,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1166,롯데온,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1167,롯데중앙연구서,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1168,롯데중앙연구소 FT부문,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1169,리코,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1170,리하베스트 (미국),,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1171,림스업,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1172,마이에스엔터테인먼트,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1173,마인드캔버스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1174,마켓보로,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1175,매사추세츠대학,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1176,매일경제,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1177,메디쏠라,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1178,메디언스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1179,메타몰프,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1180,미국 UCLA,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1181,미국 매사추세츠 주립대학교 의과대학,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1182,바이오쓰리에스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1183,바이오앱,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1184,법무법인 오른하늘,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1185,법무법인 원 & 경기도,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1186,베어로보틱스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1187,베어로보틱스 코리아,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1188,베오로보틱스코리아,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1189,보스톤다이내믹스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1190,부산경남&해양농수산,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1191,부산대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1192,브릴스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1193,비로보틱스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1194,빅베이슨캐피탈,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1195,삼양식품 삼양라운드스퀘어,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1196,새한벤처투자,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1197,샘표 마케팅본부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1198,서울경제,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1199,서울대 식품영양학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1200,서울대 화학부 / 그래핀스퀘어,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1201,서울대학교 공학전문대학원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1202,서울대학교 기계공학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1203,서울대학교 디자인과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1204,서울대학교 식품영양학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1205,서울대학교 의과학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1206,서울대학교 컴퓨터공학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1207,서울대학교 푸드테크최고책임자과정,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1208,서울대학교 푸드테크학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1209,"서울대학교, 월드푸드테크협의회",,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1210,서울대학교기술지주,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1211,서울영양교사협회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1212,서원대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1213,서일,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1214,선진애그리로보텍,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1215,설로인,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1216,성남,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1217,성남산업단지관리공단,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1218,세바바이오텍,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1219,세종대,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1220,셀미트,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1221,셀바스AI,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1222,수지스링크,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1223,수퍼톤,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1224,숙명여대 소비자경제학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1225,숭실대학교 벤처중소기업학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1226,슈레더김 재단,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1227,시나몬랩,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1228,시니스트,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1229,식약처 식생활영양안전정책과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1230,식품의약품안전처,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1231,식품의약품안전처 규제과학혁신정책추진단,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1232,식품의약품안전처 글로벌수출전략,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1233,식품의약품안전처 신소재식품과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1234,식품의약품안전처 영양기능연구과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1235,신신제약,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1236,싱가포르 난양공대,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1237,써모피셔사이언티픽,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1238,아놀자클라우드,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1239,아미코젠,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1240,아우어박스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1241,아워홈 비즈니스전략본부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1242,아이디어파트너스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
